Platform,Year_of_Release,Publisher,NA_Sales,EU_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Target
9.0,2014.0,81.0,14.0,3.0,24.0,57.0,40.0,65.0,72.0,707.0,4.0,
0.0,2013.0,5.0,10.0,12.0,24.0,68.0,12.0,64.0,13.0,827.0,2.0,
6.0,2000.0,0.0,14.0,9.0,24.0,48.0,8.0,73.0,7.0,9.0,5.0,
10.0,2005.0,101.0,23.0,0.0,24.0,80.0,26.0,79.0,18.0,17.0,1.0,
16.0,2015.0,5.0,17.0,5.0,24.0,76.0,15.0,55.0,17.0,783.0,2.0,
11.0,2012.0,79.0,10.0,1.0,24.0,82.0,56.0,88.0,237.0,257.0,5.0,
7.0,2002.0,115.0,12.0,9.0,24.0,63.0,20.0,48.0,20.0,436.0,1.0,
7.0,2003.0,4.0,12.0,9.0,24.0,63.0,20.0,76.0,11.0,23.0,5.0,
9.0,2014.0,119.0,8.0,7.0,24.0,76.0,31.0,81.0,74.0,497.0,5.0,
0.0,2011.0,77.0,10.0,6.0,24.0,71.0,37.0,78.0,26.0,535.0,5.0,
7.0,2005.0,30.0,12.0,9.0,24.0,84.0,39.0,91.0,117.0,264.0,4.0,
11.0,2011.0,119.0,5.0,6.0,24.0,67.0,35.0,75.0,73.0,378.0,5.0,
4.0,2005.0,126.0,19.0,5.0,24.0,83.0,14.0,89.0,44.0,419.0,1.0,
15.0,2002.0,19.0,14.0,4.0,24.0,83.0,27.0,86.0,10.0,129.0,4.0,
3.0,2005.0,80.0,17.0,6.0,24.0,70.0,30.0,50.0,6.0,513.0,1.0,
8.0,2008.0,21.0,21.0,1.0,24.0,42.0,28.0,55.0,33.0,664.0,5.0,
5.0,2011.0,115.0,11.0,10.0,24.0,70.0,36.0,55.0,531.0,193.0,4.0,
15.0,2003.0,114.0,18.0,5.0,24.0,53.0,4.0,86.0,12.0,680.0,1.0,
2.0,2010.0,5.0,22.0,1.0,24.0,56.0,6.0,69.0,12.0,299.0,2.0,
8.0,2009.0,21.0,8.0,11.0,24.0,67.0,44.0,74.0,36.0,60.0,1.0,
10.0,2009.0,30.0,21.0,0.0,24.0,64.0,4.0,42.0,10.0,209.0,1.0,
15.0,2003.0,4.0,18.0,5.0,24.0,88.0,23.0,51.0,23.0,167.0,1.0,
7.0,2005.0,99.0,12.0,9.0,24.0,78.0,25.0,77.0,13.0,634.0,1.0,
15.0,2003.0,77.0,18.0,5.0,24.0,75.0,26.0,80.0,7.0,455.0,5.0,
10.0,2009.0,44.0,19.0,0.0,24.0,80.0,26.0,77.0,47.0,276.0,5.0,
4.0,2005.0,126.0,19.0,5.0,24.0,81.0,30.0,83.0,8.0,759.0,5.0,
12.0,2007.0,5.0,22.0,0.0,24.0,42.0,5.0,62.0,5.0,817.0,2.0,
4.0,2001.0,30.0,19.0,5.0,24.0,67.0,16.0,77.0,12.0,554.0,5.0,
14.0,2011.0,119.0,16.0,6.0,24.0,58.0,22.0,80.0,46.0,497.0,5.0,
5.0,2015.0,99.0,9.0,13.0,24.0,80.0,66.0,73.0,520.0,164.0,5.0,
15.0,2001.0,71.0,18.0,5.0,24.0,52.0,26.0,85.0,14.0,27.0,5.0,
15.0,2005.0,11.0,18.0,5.0,24.0,51.0,11.0,61.0,8.0,67.0,5.0,
8.0,2008.0,64.0,21.0,1.0,24.0,60.0,12.0,53.0,14.0,309.0,5.0,
10.0,2005.0,133.0,16.0,5.0,24.0,68.0,9.0,71.0,25.0,554.0,2.0,
14.0,2012.0,19.0,15.0,6.0,24.0,71.0,54.0,65.0,131.0,172.0,5.0,
4.0,2004.0,68.0,19.0,5.0,24.0,70.0,12.0,92.0,60.0,419.0,1.0,
2.0,2006.0,126.0,10.0,1.0,24.0,75.0,42.0,74.0,28.0,822.0,1.0,
7.0,2002.0,99.0,12.0,9.0,24.0,83.0,17.0,80.0,6.0,387.0,1.0,
16.0,2016.0,30.0,20.0,1.0,24.0,77.0,23.0,40.0,38.0,210.0,2.0,
14.0,2009.0,5.0,20.0,2.0,24.0,60.0,16.0,52.0,9.0,490.0,1.0,
4.0,2005.0,5.0,19.0,5.0,24.0,61.0,32.0,40.0,6.0,15.0,5.0,
3.0,2005.0,5.0,17.0,6.0,24.0,64.0,7.0,54.0,5.0,783.0,1.0,
5.0,2010.0,115.0,0.0,19.0,24.0,81.0,40.0,81.0,1472.0,12.0,4.0,
10.0,2006.0,93.0,15.0,0.0,24.0,53.0,29.0,63.0,15.0,369.0,2.0,
14.0,2011.0,126.0,7.0,13.0,24.0,63.0,35.0,61.0,12.0,759.0,2.0,
0.0,2015.0,81.0,9.0,1.0,24.0,77.0,44.0,79.0,49.0,667.0,2.0,
16.0,2013.0,66.0,17.0,5.0,24.0,73.0,5.0,62.0,40.0,817.0,1.0,
2.0,2007.0,93.0,16.0,0.0,24.0,70.0,25.0,70.0,24.0,337.0,5.0,
15.0,2001.0,39.0,18.0,5.0,24.0,59.0,15.0,62.0,5.0,725.0,1.0,
3.0,2004.0,117.0,17.0,6.0,24.0,68.0,33.0,71.0,23.0,192.0,4.0,
2.0,2008.0,93.0,11.0,0.0,24.0,71.0,29.0,74.0,13.0,425.0,2.0,
14.0,2011.0,99.0,16.0,6.0,24.0,53.0,31.0,52.0,10.0,634.0,5.0,
12.0,2008.0,19.0,13.0,3.0,24.0,62.0,17.0,82.0,37.0,129.0,4.0,
16.0,2016.0,1.0,5.0,17.0,24.0,87.0,22.0,83.0,194.0,543.0,1.0,
7.0,2003.0,101.0,12.0,9.0,24.0,46.0,21.0,39.0,14.0,334.0,1.0,
12.0,2010.0,5.0,12.0,9.0,24.0,75.0,13.0,77.0,15.0,77.0,5.0,
10.0,2007.0,117.0,22.0,0.0,24.0,49.0,17.0,57.0,13.0,147.0,5.0,
7.0,2004.0,73.0,12.0,9.0,24.0,85.0,49.0,91.0,54.0,463.0,5.0,
8.0,2011.0,5.0,14.0,7.0,24.0,50.0,33.0,48.0,37.0,648.0,5.0,
10.0,2007.0,126.0,3.0,14.0,24.0,57.0,28.0,79.0,18.0,686.0,4.0,
8.0,2007.0,30.0,18.0,3.0,24.0,67.0,35.0,66.0,25.0,215.0,2.0,
10.0,2005.0,73.0,21.0,0.0,24.0,63.0,24.0,78.0,8.0,192.0,4.0,
14.0,2009.0,119.0,16.0,1.0,24.0,59.0,24.0,73.0,28.0,497.0,5.0,
8.0,2012.0,34.0,5.0,14.0,24.0,65.0,16.0,74.0,34.0,266.0,4.0,
15.0,2006.0,30.0,18.0,5.0,24.0,77.0,22.0,84.0,9.0,209.0,1.0,
9.0,2013.0,30.0,15.0,5.0,24.0,43.0,25.0,27.0,175.0,222.0,1.0,
14.0,2009.0,30.0,17.0,5.0,24.0,42.0,59.0,47.0,22.0,203.0,5.0,
8.0,2012.0,34.0,10.0,10.0,24.0,53.0,14.0,55.0,81.0,171.0,4.0,
13.0,2016.0,136.0,12.0,10.0,24.0,69.0,4.0,68.0,15.0,701.0,2.0,
12.0,2008.0,83.0,2.0,21.0,24.0,51.0,18.0,54.0,7.0,506.0,2.0,
14.0,2011.0,5.0,18.0,4.0,24.0,47.0,51.0,50.0,72.0,648.0,5.0,
14.0,2013.0,61.0,7.0,15.0,24.0,80.0,23.0,43.0,113.0,382.0,1.0,
8.0,2010.0,126.0,6.0,13.0,24.0,46.0,12.0,75.0,30.0,771.0,1.0,
14.0,2009.0,11.0,16.0,5.0,24.0,65.0,70.0,62.0,57.0,457.0,4.0,
8.0,2010.0,119.0,8.0,1.0,24.0,61.0,27.0,54.0,101.0,303.0,4.0,
7.0,2007.0,30.0,12.0,9.0,24.0,56.0,9.0,82.0,9.0,226.0,1.0,
12.0,2009.0,126.0,11.0,10.0,24.0,74.0,29.0,81.0,14.0,584.0,5.0,
14.0,2009.0,25.0,18.0,4.0,24.0,62.0,37.0,64.0,36.0,393.0,4.0,
8.0,2012.0,61.0,10.0,8.0,23.0,73.0,27.0,84.0,18.0,275.0,5.0,
5.0,2011.0,104.0,16.0,6.0,23.0,72.0,27.0,68.0,243.0,796.0,5.0,
8.0,2009.0,5.0,19.0,3.0,23.0,63.0,10.0,82.0,5.0,490.0,1.0,
2.0,2006.0,116.0,22.0,0.0,23.0,62.0,18.0,75.0,6.0,698.0,2.0,
7.0,2004.0,61.0,11.0,9.0,23.0,76.0,26.0,70.0,4.0,309.0,1.0,
12.0,2010.0,126.0,10.0,11.0,23.0,77.0,24.0,81.0,31.0,763.0,5.0,
2.0,2009.0,28.0,21.0,1.0,23.0,66.0,7.0,65.0,4.0,686.0,1.0,
9.0,2014.0,30.0,16.0,4.0,23.0,59.0,24.0,56.0,86.0,222.0,1.0,
15.0,2003.0,30.0,18.0,5.0,23.0,85.0,14.0,91.0,15.0,215.0,1.0,
15.0,2002.0,30.0,18.0,5.0,23.0,79.0,30.0,91.0,31.0,203.0,5.0,
15.0,2005.0,30.0,18.0,5.0,23.0,68.0,26.0,58.0,10.0,235.0,2.0,
2.0,2008.0,99.0,9.0,0.0,23.0,63.0,20.0,79.0,18.0,337.0,5.0,
2.0,2005.0,30.0,20.0,1.0,23.0,68.0,15.0,60.0,6.0,418.0,1.0,
14.0,2007.0,71.0,19.0,2.0,23.0,56.0,42.0,62.0,18.0,384.0,1.0,
15.0,2002.0,99.0,17.0,5.0,23.0,85.0,20.0,88.0,6.0,109.0,1.0,
7.0,2004.0,11.0,11.0,9.0,23.0,73.0,34.0,91.0,23.0,451.0,5.0,
8.0,2013.0,119.0,0.0,0.0,23.0,64.0,35.0,75.0,25.0,497.0,5.0,
11.0,2012.0,99.0,0.0,0.0,23.0,81.0,10.0,80.0,90.0,634.0,5.0,
11.0,2013.0,81.0,5.0,2.0,23.0,77.0,20.0,75.0,132.0,257.0,5.0,
7.0,2001.0,4.0,11.0,9.0,23.0,35.0,9.0,34.0,16.0,22.0,5.0,
7.0,2002.0,128.0,11.0,9.0,23.0,47.0,12.0,72.0,6.0,776.0,5.0,
8.0,2008.0,99.0,14.0,7.0,23.0,72.0,42.0,65.0,15.0,91.0,4.0,
2.0,2005.0,80.0,15.0,1.0,23.0,88.0,49.0,75.0,164.0,546.0,1.0,
4.0,2002.0,5.0,18.0,5.0,23.0,75.0,17.0,78.0,19.0,783.0,5.0,
4.0,2003.0,126.0,18.0,5.0,23.0,89.0,19.0,87.0,25.0,767.0,5.0,
14.0,2011.0,99.0,11.0,9.0,23.0,70.0,37.0,62.0,12.0,634.0,1.0,
7.0,2003.0,99.0,11.0,9.0,23.0,90.0,19.0,70.0,22.0,387.0,1.0,
14.0,2012.0,21.0,8.0,13.0,23.0,75.0,53.0,64.0,53.0,150.0,2.0,
15.0,2005.0,133.0,17.0,5.0,23.0,84.0,47.0,80.0,22.0,554.0,5.0,
6.0,1998.0,77.0,13.0,9.0,23.0,61.0,4.0,78.0,4.0,459.0,5.0,
5.0,2016.0,117.0,9.0,12.0,23.0,88.0,104.0,71.0,1221.0,259.0,5.0,
8.0,2008.0,81.0,14.0,2.0,23.0,52.0,32.0,72.0,82.0,155.0,5.0,
12.0,2010.0,136.0,17.0,5.0,23.0,58.0,21.0,78.0,5.0,312.0,5.0,
12.0,2007.0,136.0,21.0,1.0,23.0,27.0,7.0,51.0,14.0,574.0,2.0,
8.0,2008.0,5.0,12.0,8.0,23.0,58.0,13.0,68.0,4.0,739.0,2.0,
14.0,2005.0,117.0,21.0,1.0,23.0,81.0,33.0,86.0,31.0,790.0,1.0,
8.0,2007.0,30.0,15.0,5.0,23.0,57.0,21.0,50.0,14.0,226.0,1.0,
15.0,2004.0,117.0,17.0,5.0,23.0,66.0,33.0,77.0,22.0,336.0,4.0,
8.0,2012.0,30.0,9.0,10.0,23.0,73.0,36.0,52.0,17.0,222.0,1.0,
14.0,2009.0,119.0,13.0,6.0,23.0,59.0,18.0,57.0,12.0,497.0,5.0,
7.0,2001.0,101.0,11.0,9.0,23.0,70.0,18.0,58.0,12.0,167.0,5.0,
13.0,2012.0,28.0,13.0,7.0,23.0,57.0,14.0,56.0,46.0,364.0,1.0,
8.0,2011.0,101.0,13.0,6.0,23.0,66.0,25.0,52.0,5.0,417.0,1.0,
5.0,2015.0,126.0,13.0,8.0,23.0,79.0,37.0,69.0,734.0,760.0,4.0,
7.0,2005.0,101.0,11.0,9.0,23.0,74.0,49.0,83.0,19.0,278.0,4.0,
7.0,2003.0,29.0,11.0,9.0,23.0,55.0,18.0,63.0,4.0,147.0,5.0,
12.0,2010.0,34.0,9.0,11.0,23.0,74.0,17.0,68.0,5.0,260.0,1.0,
12.0,2008.0,28.0,18.0,3.0,23.0,59.0,17.0,55.0,4.0,201.0,2.0,
15.0,2003.0,30.0,17.0,5.0,23.0,82.0,23.0,82.0,23.0,353.0,5.0,
15.0,2003.0,5.0,17.0,5.0,23.0,61.0,26.0,65.0,13.0,298.0,4.0,
2.0,2006.0,61.0,17.0,1.0,23.0,82.0,39.0,78.0,25.0,380.0,2.0,
7.0,2006.0,110.0,6.0,5.0,23.0,87.0,4.0,71.0,13.0,673.0,5.0,
0.0,2011.0,115.0,15.0,6.0,23.0,71.0,12.0,74.0,7.0,695.0,5.0,
6.0,1997.0,88.0,13.0,9.0,23.0,86.0,9.0,90.0,41.0,424.0,5.0,
12.0,2007.0,73.0,19.0,2.0,23.0,71.0,29.0,84.0,33.0,360.0,4.0,
13.0,2012.0,30.0,21.0,0.0,23.0,75.0,9.0,67.0,30.0,226.0,1.0,
9.0,2015.0,5.0,10.0,9.0,23.0,77.0,50.0,75.0,160.0,526.0,5.0,
7.0,2003.0,140.0,11.0,9.0,23.0,58.0,12.0,62.0,5.0,725.0,5.0,
7.0,2003.0,73.0,11.0,9.0,23.0,73.0,20.0,85.0,14.0,438.0,1.0,
4.0,2002.0,30.0,18.0,5.0,23.0,90.0,10.0,80.0,5.0,222.0,1.0,
10.0,2005.0,86.0,20.0,1.0,23.0,73.0,27.0,81.0,13.0,258.0,1.0,
10.0,2006.0,119.0,15.0,1.0,23.0,87.0,37.0,82.0,69.0,486.0,5.0,
11.0,2014.0,119.0,2.0,2.0,23.0,82.0,5.0,86.0,42.0,499.0,5.0,
10.0,2005.0,30.0,19.0,2.0,23.0,79.0,23.0,81.0,44.0,217.0,1.0,
8.0,2011.0,68.0,14.0,0.0,23.0,55.0,12.0,79.0,44.0,468.0,2.0,
10.0,2009.0,33.0,14.0,0.0,23.0,79.0,27.0,85.0,65.0,257.0,5.0,
11.0,2012.0,126.0,9.0,9.0,23.0,83.0,65.0,78.0,85.0,546.0,1.0,
2.0,2007.0,5.0,20.0,1.0,23.0,79.0,21.0,67.0,6.0,783.0,2.0,
7.0,2004.0,115.0,11.0,9.0,23.0,39.0,10.0,43.0,6.0,106.0,1.0,
14.0,2008.0,64.0,21.0,0.0,23.0,63.0,16.0,49.0,10.0,309.0,5.0,
10.0,2008.0,93.0,9.0,0.0,23.0,50.0,13.0,54.0,13.0,368.0,2.0,
5.0,2012.0,117.0,11.0,9.0,23.0,76.0,16.0,82.0,1237.0,809.0,4.0,
7.0,2002.0,101.0,11.0,9.0,23.0,62.0,22.0,59.0,8.0,609.0,1.0,
2.0,2008.0,30.0,18.0,3.0,23.0,59.0,7.0,67.0,6.0,260.0,2.0,
7.0,2003.0,59.0,11.0,9.0,23.0,61.0,26.0,92.0,6.0,90.0,4.0,
8.0,2013.0,26.0,12.0,3.0,23.0,64.0,39.0,79.0,215.0,297.0,4.0,
14.0,2014.0,21.0,8.0,13.0,23.0,64.0,14.0,41.0,20.0,151.0,1.0,
7.0,2002.0,73.0,11.0,9.0,22.0,51.0,21.0,70.0,6.0,15.0,4.0,
7.0,2005.0,99.0,11.0,9.0,22.0,74.0,33.0,84.0,65.0,164.0,4.0,
10.0,2006.0,29.0,20.0,1.0,22.0,72.0,13.0,78.0,5.0,657.0,5.0,
15.0,2004.0,96.0,17.0,5.0,22.0,60.0,40.0,73.0,9.0,524.0,4.0,
7.0,2002.0,23.0,11.0,9.0,22.0,58.0,9.0,70.0,5.0,514.0,1.0,
10.0,2005.0,30.0,20.0,0.0,22.0,75.0,25.0,85.0,15.0,209.0,1.0,
12.0,2010.0,61.0,7.0,10.0,22.0,78.0,9.0,54.0,7.0,382.0,1.0,
4.0,2002.0,11.0,17.0,4.0,22.0,84.0,31.0,92.0,95.0,505.0,5.0,
3.0,2001.0,126.0,11.0,4.0,22.0,79.0,17.0,88.0,9.0,129.0,1.0,
5.0,2012.0,26.0,0.0,19.0,22.0,69.0,51.0,56.0,751.0,521.0,4.0,
4.0,2004.0,30.0,17.0,4.0,22.0,88.0,18.0,90.0,5.0,222.0,1.0,
3.0,2004.0,80.0,16.0,6.0,22.0,77.0,20.0,78.0,6.0,34.0,1.0,
11.0,2014.0,101.0,0.0,8.0,22.0,82.0,24.0,84.0,125.0,604.0,4.0,
12.0,2011.0,5.0,21.0,0.0,22.0,42.0,5.0,31.0,9.0,248.0,1.0,
8.0,2011.0,5.0,13.0,7.0,22.0,58.0,43.0,72.0,29.0,77.0,5.0,
9.0,2015.0,74.0,4.0,13.0,22.0,66.0,30.0,70.0,47.0,442.0,1.0,
0.0,2012.0,80.0,13.0,2.0,22.0,54.0,35.0,61.0,28.0,722.0,5.0,
7.0,2004.0,77.0,3.0,2.0,22.0,61.0,12.0,80.0,5.0,31.0,5.0,
12.0,2008.0,30.0,19.0,1.0,22.0,61.0,15.0,56.0,7.0,209.0,5.0,
7.0,2002.0,19.0,7.0,6.0,22.0,50.0,18.0,63.0,8.0,129.0,4.0,
3.0,2004.0,19.0,16.0,6.0,22.0,77.0,21.0,90.0,22.0,350.0,1.0,
12.0,2006.0,80.0,14.0,1.0,22.0,72.0,44.0,78.0,15.0,723.0,2.0,
8.0,2009.0,28.0,13.0,6.0,22.0,68.0,22.0,76.0,7.0,246.0,2.0,
2.0,2008.0,93.0,20.0,0.0,22.0,73.0,19.0,77.0,14.0,337.0,5.0,
0.0,2011.0,99.0,14.0,7.0,22.0,69.0,33.0,73.0,33.0,299.0,5.0,
2.0,2006.0,5.0,20.0,0.0,22.0,76.0,34.0,70.0,7.0,783.0,1.0,
8.0,2012.0,26.0,4.0,13.0,22.0,47.0,13.0,52.0,37.0,521.0,4.0,
2.0,2006.0,115.0,18.0,2.0,22.0,80.0,38.0,79.0,59.0,70.0,2.0,
8.0,2010.0,19.0,5.0,13.0,22.0,70.0,42.0,54.0,28.0,452.0,1.0,
3.0,2004.0,30.0,16.0,6.0,22.0,67.0,7.0,85.0,12.0,299.0,5.0,
2.0,2007.0,99.0,20.0,0.0,22.0,61.0,13.0,80.0,9.0,146.0,1.0,
15.0,2004.0,73.0,16.0,5.0,22.0,77.0,44.0,88.0,23.0,692.0,4.0,
4.0,2002.0,115.0,17.0,4.0,22.0,47.0,10.0,56.0,8.0,554.0,1.0,
5.0,2015.0,30.0,5.0,15.0,22.0,72.0,16.0,73.0,117.0,427.0,5.0,
4.0,2004.0,19.0,17.0,4.0,22.0,86.0,39.0,83.0,19.0,149.0,5.0,
8.0,2011.0,126.0,9.0,10.0,22.0,81.0,21.0,78.0,25.0,546.0,2.0,
2.0,2007.0,29.0,20.0,0.0,22.0,56.0,31.0,56.0,5.0,633.0,4.0,
15.0,2002.0,54.0,16.0,5.0,22.0,19.0,4.0,43.0,7.0,179.0,1.0,
10.0,2007.0,31.0,9.0,8.0,22.0,58.0,21.0,70.0,12.0,647.0,4.0,
2.0,2008.0,44.0,10.0,0.0,22.0,53.0,19.0,58.0,17.0,302.0,2.0,
15.0,2004.0,29.0,16.0,5.0,22.0,58.0,37.0,70.0,14.0,301.0,4.0,
7.0,2004.0,1.0,11.0,8.0,22.0,66.0,34.0,70.0,22.0,658.0,5.0,
4.0,2001.0,4.0,17.0,4.0,22.0,66.0,17.0,56.0,9.0,22.0,1.0,
1.0,2000.0,132.0,0.0,0.0,22.0,80.0,17.0,90.0,24.0,129.0,5.0,
8.0,2009.0,23.0,20.0,0.0,22.0,82.0,16.0,79.0,8.0,258.0,2.0,
10.0,2007.0,133.0,3.0,12.0,22.0,49.0,34.0,56.0,19.0,569.0,5.0,
16.0,2016.0,15.0,12.0,8.0,22.0,88.0,22.0,68.0,156.0,49.0,4.0,
11.0,2011.0,126.0,13.0,6.0,22.0,49.0,33.0,48.0,28.0,754.0,2.0,
4.0,2005.0,30.0,17.0,4.0,22.0,70.0,20.0,85.0,13.0,235.0,5.0,
7.0,2009.0,5.0,11.0,1.0,22.0,69.0,6.0,83.0,6.0,77.0,5.0,
12.0,2008.0,30.0,19.0,1.0,22.0,51.0,11.0,59.0,14.0,222.0,1.0,
7.0,2001.0,4.0,11.0,8.0,22.0,67.0,12.0,78.0,6.0,22.0,1.0,
14.0,2008.0,30.0,20.0,0.0,22.0,70.0,23.0,56.0,8.0,209.0,1.0,
10.0,2009.0,12.0,8.0,0.0,22.0,78.0,30.0,80.0,47.0,332.0,5.0,
16.0,2014.0,110.0,10.0,10.0,22.0,71.0,13.0,67.0,166.0,144.0,4.0,
5.0,2012.0,136.0,7.0,13.0,22.0,80.0,6.0,82.0,127.0,701.0,2.0,
7.0,2006.0,93.0,11.0,8.0,22.0,60.0,7.0,79.0,9.0,132.0,5.0,
14.0,2009.0,24.0,11.0,9.0,22.0,61.0,9.0,83.0,4.0,514.0,2.0,
7.0,2003.0,30.0,11.0,8.0,22.0,61.0,13.0,68.0,65.0,306.0,1.0,
0.0,2014.0,67.0,10.0,2.0,22.0,58.0,28.0,68.0,56.0,706.0,4.0,
10.0,2005.0,101.0,20.0,0.0,22.0,72.0,19.0,54.0,8.0,611.0,1.0,
2.0,2008.0,2.0,19.0,1.0,22.0,82.0,11.0,82.0,13.0,19.0,1.0,
3.0,2003.0,123.0,16.0,6.0,22.0,60.0,12.0,71.0,9.0,61.0,2.0,
14.0,2009.0,58.0,15.0,2.0,22.0,75.0,33.0,66.0,22.0,307.0,5.0,
12.0,2009.0,115.0,8.0,12.0,22.0,72.0,45.0,88.0,36.0,556.0,5.0,
14.0,2014.0,77.0,14.0,6.0,22.0,62.0,11.0,73.0,44.0,172.0,5.0,
5.0,2011.0,26.0,12.0,7.0,22.0,80.0,24.0,68.0,1428.0,720.0,4.0,
4.0,2002.0,99.0,17.0,4.0,22.0,92.0,24.0,83.0,15.0,790.0,1.0,
14.0,2011.0,15.0,13.0,6.0,22.0,61.0,59.0,60.0,116.0,339.0,4.0,
3.0,2002.0,115.0,15.0,6.0,22.0,53.0,14.0,74.0,5.0,51.0,1.0,
4.0,2005.0,5.0,17.0,4.0,22.0,70.0,11.0,78.0,6.0,642.0,2.0,
14.0,2006.0,99.0,19.0,1.0,22.0,70.0,63.0,78.0,36.0,541.0,5.0,
7.0,2002.0,29.0,11.0,8.0,22.0,69.0,24.0,50.0,12.0,159.0,1.0,
8.0,2008.0,129.0,12.0,0.0,22.0,63.0,12.0,62.0,34.0,585.0,2.0,
14.0,2006.0,126.0,19.0,1.0,21.0,49.0,36.0,60.0,49.0,702.0,5.0,
9.0,2013.0,5.0,10.0,8.0,21.0,47.0,5.0,20.0,87.0,252.0,1.0,
10.0,2010.0,101.0,7.0,0.0,21.0,80.0,27.0,80.0,17.0,145.0,1.0,
2.0,2010.0,63.0,17.0,3.0,21.0,43.0,5.0,40.0,5.0,403.0,5.0,
7.0,2004.0,126.0,11.0,8.0,21.0,52.0,17.0,68.0,8.0,560.0,1.0,
7.0,2004.0,29.0,11.0,8.0,21.0,63.0,17.0,80.0,7.0,147.0,5.0,
10.0,2005.0,101.0,20.0,0.0,21.0,57.0,25.0,69.0,14.0,17.0,1.0,
7.0,2002.0,9.0,3.0,2.0,21.0,66.0,28.0,80.0,7.0,356.0,5.0,
14.0,2012.0,77.0,13.0,3.0,21.0,68.0,37.0,72.0,37.0,268.0,5.0,
14.0,2006.0,117.0,20.0,0.0,21.0,82.0,22.0,82.0,12.0,6.0,1.0,
12.0,2006.0,73.0,19.0,1.0,21.0,46.0,21.0,56.0,19.0,520.0,2.0,
7.0,2004.0,126.0,10.0,8.0,21.0,76.0,44.0,86.0,14.0,339.0,5.0,
3.0,2002.0,114.0,15.0,6.0,21.0,61.0,8.0,65.0,4.0,407.0,1.0,
7.0,2002.0,126.0,10.0,8.0,21.0,47.0,7.0,74.0,8.0,410.0,5.0,
0.0,2015.0,80.0,14.0,5.0,21.0,69.0,69.0,77.0,125.0,349.0,5.0,
14.0,2013.0,117.0,10.0,10.0,21.0,68.0,30.0,67.0,118.0,5.0,4.0,
5.0,2004.0,63.0,7.0,13.0,21.0,72.0,19.0,35.0,1509.0,213.0,5.0,
15.0,2002.0,128.0,16.0,5.0,21.0,76.0,20.0,75.0,6.0,725.0,4.0,
15.0,2005.0,117.0,16.0,5.0,21.0,83.0,32.0,75.0,26.0,6.0,2.0,
14.0,2009.0,28.0,14.0,5.0,21.0,25.0,4.0,38.0,48.0,827.0,1.0,
15.0,2004.0,5.0,16.0,5.0,21.0,70.0,55.0,70.0,6.0,369.0,4.0,
7.0,2005.0,117.0,10.0,8.0,21.0,60.0,17.0,86.0,5.0,160.0,5.0,
7.0,2004.0,61.0,10.0,8.0,21.0,65.0,37.0,71.0,8.0,374.0,4.0,
10.0,2005.0,30.0,20.0,0.0,21.0,67.0,21.0,77.0,16.0,209.0,1.0,
2.0,2005.0,5.0,19.0,0.0,21.0,84.0,31.0,87.0,55.0,783.0,1.0,
7.0,2004.0,19.0,10.0,8.0,21.0,85.0,29.0,77.0,17.0,149.0,5.0,
14.0,2009.0,117.0,19.0,1.0,21.0,76.0,31.0,62.0,35.0,103.0,2.0,
7.0,2001.0,30.0,10.0,8.0,21.0,84.0,18.0,72.0,11.0,118.0,4.0,
7.0,2005.0,77.0,10.0,8.0,21.0,63.0,22.0,52.0,13.0,97.0,1.0,
14.0,2009.0,115.0,12.0,7.0,21.0,71.0,54.0,64.0,64.0,694.0,4.0,
8.0,2012.0,103.0,4.0,13.0,21.0,92.0,78.0,88.0,1381.0,728.0,1.0,
8.0,2010.0,16.0,5.0,12.0,21.0,73.0,4.0,75.0,4.0,442.0,2.0,
0.0,2016.0,77.0,2.0,0.0,21.0,68.0,12.0,76.0,16.0,283.0,5.0,
2.0,2006.0,30.0,20.0,0.0,21.0,70.0,9.0,65.0,10.0,252.0,1.0,
6.0,2000.0,4.0,12.0,8.0,21.0,26.0,7.0,40.0,5.0,503.0,1.0,
14.0,2009.0,137.0,20.0,0.0,21.0,63.0,4.0,58.0,5.0,522.0,1.0,
15.0,2005.0,126.0,16.0,5.0,21.0,75.0,43.0,81.0,21.0,319.0,4.0,
8.0,2013.0,81.0,9.0,0.0,21.0,74.0,37.0,81.0,61.0,486.0,5.0,
7.0,2003.0,19.0,10.0,8.0,21.0,83.0,46.0,78.0,13.0,129.0,5.0,
5.0,2015.0,126.0,11.0,9.0,21.0,74.0,14.0,59.0,544.0,763.0,4.0,
7.0,2002.0,115.0,10.0,8.0,21.0,76.0,20.0,83.0,22.0,794.0,5.0,
7.0,2001.0,61.0,9.0,7.0,21.0,78.0,18.0,82.0,19.0,382.0,5.0,
2.0,2008.0,119.0,16.0,1.0,21.0,83.0,52.0,78.0,36.0,717.0,5.0,
15.0,2003.0,7.0,16.0,5.0,21.0,65.0,5.0,84.0,16.0,254.0,5.0,
11.0,2016.0,110.0,4.0,6.0,21.0,77.0,5.0,86.0,46.0,673.0,2.0,
11.0,2014.0,81.0,6.0,1.0,21.0,72.0,35.0,84.0,77.0,667.0,4.0,
12.0,2011.0,61.0,8.0,8.0,21.0,79.0,9.0,70.0,12.0,382.0,1.0,
12.0,2007.0,133.0,18.0,2.0,21.0,60.0,8.0,64.0,15.0,384.0,2.0,
9.0,2014.0,120.0,10.0,7.0,21.0,83.0,6.0,84.0,259.0,724.0,4.0,
